01304        25.00    181.00    511.00     61.57      4.68     0
01311        50.00    181.00    511.00     60.30      5.22     0
01355         4.00    181.00    511.00     61.10      7.50     0
01364       955.00    181.00    511.00     61.17      8.11     0
01373       167.00    181.00    511.00     60.56      9.13     0
01380       940.00    192.00    511.00     61.65     10.11     0
01389       255.00    181.00    511.00     61.18     11.37     0
01406        16.00    181.00    511.00     59.92      5.07     0
01436        23.00    192.00    511.00     57.98      7.05     0
01450       977.00    181.00    511.00     59.83      8.18     0
01452        17.00    181.00    511.00     58.20      8.08     0
01465        15.00    181.00    511.00     58.40      8.80     0
01473       173.00    181.00    511.00     59.62      9.63     0
01494        53.00    181.00    511.00     59.38     10.78     0
01015        14.00    192.00    511.00     69.59     17.82     0
01121        10.00    181.00    511.00     66.37     12.61     0
01225         5.00    181.00    511.00     63.52      7.95     0
01232        64.00    181.00    511.00     62.44      7.84     0
01257       127.00    181.00    511.00     63.42     10.45     0
01262        33.00    192.00    511.00     64.80     10.55     0
01265       482.00    181.00    511.00     62.28     10.78     0
01277        80.00    192.00    511.00     64.02     11.45     0
01314        10.00    192.00    511.00     60.52      5.72     0
01321       208.00    181.00    511.00     61.92      6.57     0
01350      1208.00    181.00    511.00     60.60      7.53     0
01366      1417.00    181.00    511.00     61.57      8.00     0
01370       928.00    181.00    511.00     61.53      9.40     0
01375      1030.00    192.00    511.00     61.46     10.12     0
01378       239.00    181.00    511.00     61.10     10.48     0
01383       255.00    181.00    511.00     61.40     11.15     0
01412        26.00    181.00    511.00     58.65      5.57     0
01434       822.00    181.00    511.00     59.77      7.37     0
01442       211.00    181.00    511.00     58.67      7.80     0
78774        80.00    181.00    511.00     10.60    -85.53    -5
06041         7.00    181.00    511.00     57.77     10.65     0
06049        89.00    181.00    511.00     56.57     10.10     0
06052         3.00    181.00    511.00     56.70      8.22     0
06058         3.00    181.00    511.00     56.00      8.13     0
06069        58.00    181.00    511.00     56.50      9.57     0
06074        57.00    181.00    511.00     56.15     10.22     0
